"GOVCODE","GOVNAME","RESCODE","ENROLLMT","NSCHLS","SCHLVL","AREA","MCCODE","BIGCODE","EMPST","GOVCOMP","GBATLRG","GBELDIST","GBTOT","GBMALE","GBWM","GBBKM","GBWHM","GBBKHM","GBAMIM","GBASM","GBFEM","GBWFEM","GBBKFEM","GBWHFEM","GBBKHFEM","GBAMIFEM","GBASFEM","ABTOT","ABMALE","ABWM","ABBKM","ABWHM","ABBKHM","ABAMIM","ABASM","ABFEM","ABWFEM","ABBKFEM","ABWHFEM","ABBKHFEM","ABAMIFEM","ABASFEM","OOSUPER","OOMISC","OOMALE","OOWM","OOBKM","OOWHM","OOBKHM","OOAMIM","OOASM","OOFEM","OOWFEM","OOBKFEM","OOWHFEM","OOBKHFEM","OOAMIFEM","OOASFEM","FYMMDD","ADVSC","TYPESC"
"045003004","MOUNTAIN HOME SCH DIST 9",1,3454,7,3,5,"000000000000000000000000000000",2,2,3,8,8,0,6,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045003005","NORFORK SCH DIST 61",1,478,2,3,5,"000000000000000000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045004001","PEA RIDGE SCH DIST 109",1,747,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045004002","BENTONVILLE SCH DIST 6",1,4164,7,3,5,"000000000000000000000000000000",2,2,3,8,8,0,6,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045004003","DECATUR SCH DIST 17",1,494,2,3,5,"000000000000000000000000000000",2,2,3,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045004004","GENTRY SCH DIST 19",1,1028,4,3,5,"000000000000000000000000000000",2,2,4,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045004005","GRAVETTE SCH DIST 20",1,1054,2,3,5,"000000000000000000000000000000",2,2,3,7,0,7,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045004006","ROGERS SCH DIST 30",1,6790,12,3,5,"000000000000000000000000000000",2,2,4,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045004007","SILOAM SPGS SCH DIST 21",1,2316,5,3,4,"040040407200000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045005001","ALPENA SCH DIST 5",1,498,2,3,4,"040050400804051000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045005002","BERGMAN SCH DIST 3",1,699,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045005003","LEAD HILL SCHOOL DISTRICT",1,344,2,3,4,"040050404500000000000000000000",2,2,3,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045005004","HARRISON SCH DIST 1",1,2623,7,3,4,"040050405100000000000000000000",2,2,4,8,8,0,6,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045005005","OMAHA SCH DIST 6",1,305,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"045005006","VALLEY SPRINGS SCH DIST 2",1,819,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045006002","HERMITAGE SCH DIST 12",1,620,2,3,5,"000000000000000000000000000000",2,2,4,7,0,7,6,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045006003","WARREN SCH DIST 1",1,1847,4,3,5,"000000000000000000000000000000",2,2,3,7,0,7,5,2,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045007002","HAMPTON SCH DIST 1",1,919,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045008001","BERRYVILLE SCH DIST",2,1379,2,3,4,"040080404400000000000000000000",2,NA,NA,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"045008003","EUREKA SPRINGS SCH DIST",1,659,2,3,3,"040080404404004000000000000000",2,2,3,6,6,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"045008004","GREEN FOREST SCH DIST",1,1118,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045009002","DERMOTT SCH DIST",1,1190,4,3,4,"040090402104022000000000000000",2,2,4,6,6,0,5,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045009003","EUDORA SCH DIST",1,956,3,3,5,"000000000000000000000000000000",2,2,4,7,6,1,5,1,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045009004","LAKESIDE SCHOOL DISTRICT #1",1,1322,3,3,4,"040090400200000000000000000000",2,2,4,5,5,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045010001","AMITY SCH DIST 41",1,291,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045010002","ARKADELPHIA SCH DIST",1,2258,5,3,5,"000000000000000000000000000000",2,2,4,7,0,7,5,4,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045010003","GURDON SCH DIST",1,922,3,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045011001","CORNING SCH DIST 8",1,1272,3,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045011004","PIGGOTT SCH DIST 52",1,943,3,3,5,"000000000000000000000000000000",2,2,3,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045011401","CLAY CO SPECIAL SCHOOL DISTRICT",1,786,3,3,4,"040110402800000000000000000000",2,2,4,8,0,8,7,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045012001","WILBURN SCHOOL DISTRICT",1,172,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045012002","CONCORD SCH DIST 3",1,520,2,3,4,"040690401204032000000000000000",2,2,4,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045012003","HEBER SPRINGS SCH DIST 1",1,1379,3,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045012004","QUITMAN SCH DIST 21",2,588,2,3,4,"040120402304071000000000000000",2,NA,NA,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"045012005","WEST SIDE GREERS FERRY SCH DIST",1,445,2,3,4,"040120407100000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045013001","KINGSLAND SCH DIST 5",1,410,2,3,4,"040130400600000000000000000000",2,2,4,7,7,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045013003","RISON SCH DIST 36",1,680,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045013004","WOODLAWN SCH DIST 6",1,415,2,3,5,"000000000000000000000000000000",2,2,4,5,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045014001","EMERSON SCH DIST",1,341,2,3,5,"000000000000000000000000000000",2,2,4,6,6,0,3,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045014002","MCNEIL SCH DIST",1,348,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045014003","MAGNOLIA SCH DIST",1,3154,4,3,5,"000000000000000000000000000000",2,2,3,5,3,2,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045014004","TAYLOR SCH DIST",1,345,2,3,5,"000000000000000000000000000000",2,2,4,6,6,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045014006","WALDO SCH DIST",1,581,2,3,2,"000000000000000000000000000000",2,2,4,5,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045014007","WALKER SCH DIST",2,244,2,3,5,"000000000000000000000000000000",2,NA,NA,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"045015004","NEMO VISTA SCH DIST 8",1,406,2,3,5,"000000000000000000000000000000",2,2,4,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045015006","WONDERVIEW SCHOOL DISTRICT 2",1,437,2,3,4,"040580401500000000000000000000",2,2,4,8,8,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045015601","SOUTH CONWAY CO SCH DIST",1,2599,5,3,5,"000000000000000000000000000000",2,2,4,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045016001","BAY-BROWN SCHOOL DISTRICT 21",1,660,2,3,5,"000000000000000000000000000000",2,2,3,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045016003","BROOKLAND SCH DIST",1,883,2,3,5,"000000000000000000000000000000",2,2,4,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045016008","JONESBORO SCH DIST",1,4828,9,3,5,"000000000000000000000000000000",2,2,4,7,7,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045016009","RIVERSIDE SCH DIST",1,818,4,3,5,"000000000000000000000000000000",2,0,0,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045016011","NETTLETON SCH DIST",1,1731,4,3,5,"000000000000000000000000000000",2,2,3,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"045016012","VALLEY VIEW SCH DIST",1,1000,2,3,5,"000000000000000000000000000000",2,0,0,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045016401","BUFFALO ISLANDS CENTRAL SCH DT",1,825,4,3,4,"040160404700000000000000000000",2,2,4,8,8,0,6,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,0
"045016801","WESTSIDE CONS SCHOOL DIST",1,1323,2,3,4,"040160403800000000000000000000",2,2,4,6,0,6,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045017001","ALMA SCH DIST 30",1,2297,4,3,5,"000000000000000000000000000000",2,2,3,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045017002","CEDARVILLE SCH DIST 44",1,776,2,3,5,"000000000000000000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045017003","MOUNTAINBURG SCH DIST 16",1,829,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045017004","MULBERRY SCH DIST 101",1,446,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045017005","VAN BUREN SCH DIST 42",1,4649,8,3,5,"000000000000000000000000000000",2,2,4,8,8,0,6,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045018001","CRAWFORDSVILLE SCH DIST",1,563,2,3,5,"000000000000000000000000000000",2,2,4,5,0,5,4,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045018002","EARLE SCH DIST",2,987,3,3,4,"040180401900000000000000000000",2,NA,NA,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"045018003","W MEMPHIS SCH DIST",1,6047,12,3,5,"000000000000000000000000000000",2,2,3,6,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045018004","MARION SCH DIST",1,2495,5,3,5,"000000000000000000000000000000",2,2,3,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045018005","TURRELL SCH DIST",1,522,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,3,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045019001","CROSS CO SCH DIST",1,865,4,3,4,"040190407404056000000000000000",2,2,4,6,6,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"045019004","PARKIN SCH DIST 14",1,603,2,3,5,"000000000000000000000000000000",2,2,4,5,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045019006","WYNNE SCH DIST 9",1,2869,4,3,4,"040190407400000000000000000000",2,2,4,5,5,0,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045020001","CARTHAGE SCH DIST 9",1,172,2,3,4,"040200401300000000000000000000",2,2,4,5,5,0,3,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045020003","FORDYCE SCH DIST 39",1,1314,4,3,4,"040200400700000000000000000000",2,2,4,5,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045020004","SPARKMAN SCH DIST 4",2,377,2,3,4,"040210401000000000000000000000",2,NA,NA,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"045021001","ARKANSAS CITY SCH DIST",1,160,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,3,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045021002","DELTA SPECIAL SCH DIST",1,345,2,3,5,"000000000000000000000000000000",2,2,4,6,0,6,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045021004","DESHA DREW SCH DIST",1,151,1,1,4,"040210402200000000000000000000",2,2,4,5,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045021005","DUMAS SCHOOL DISTRICT",1,2390,4,3,4,"040210402204040000000000000000",2,2,4,5,5,0,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045021006","MCGEHEE SCH DIST",1,1323,2,3,4,"040210402200000000000000000000",2,2,3,5,5,0,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045022002","DREW CENTRAL SCH DIST 5",1,1069,3,3,5,"000000000000000000000000000000",2,0,0,7,0,7,6,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045022003","MONTICELLO SCH DIST 18",1,2175,5,3,4,"040220402100000000000000000000",2,2,4,5,5,0,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045023001","CONWAY SCH DIST",1,5989,9,3,5,"000000000000000000000000000000",2,2,4,7,7,0,6,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045023003","GREENBRIER SCHOOL DIST",1,1587,3,3,4,"040230401500000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045023004","GUY PERKINS SCH DIST",1,278,2,3,5,"000000000000000000000000000000",2,0,0,5,0,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045023005","MAYFLOWER SCH DIST",1,700,2,3,4,"040230406000000000000000000000",2,2,4,5,5,0,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045023006","MT VERNON SCH DIST",1,373,2,3,4,"040240407300000000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045023007","VILONIA SCH DIST",1,1624,2,3,5,"000000000000000000000000000000",2,2,4,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"045024001","ALTUS DENNING SCH DIST",1,330,2,3,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"045024002","CHARLESTON SCH DIST",1,706,2,3,4,"040240404204066000000000000000",2,2,4,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045024003","COUNTY LINE SCH DIST",1,594,2,3,4,"040240404200000000000000000000",2,0,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"045024004","OZARK SCH DIST",1,1400,3,3,4,"040240403600000000000000000000",2,2,3,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"045024005","PLEASANT VIEW SCH DIST",1,232,2,3,5,"000000000000000000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
